district_code,category,scheme,allocated_inr_lakh,fiscal_year
KL_THRISSUR,ELECTRICITY,Revamped Distribution Sector Scheme,2934.54,2026-27
KL_THRISSUR,HEALTH,PM Ayushman Bharat Health Infra,5574.54,2026-27
KL_THRISSUR,EDUCATION,Samagra Shiksha Abhiyan,2434.54,2026-27
KL_THRISSUR,DIGITAL,BharatNet Broadband Infra,4484.54,2026-27
KL_THRISSUR,HOUSING,PM Awas Yojana,4934.54,2026-27
KL_THRISSUR,IRRIGATION,PM Krishi Sinchayee Yojana,5284.54,2026-27
KL_THRISSUR,TRANSPORT,State Rural Transport Connect,3244.54,2026-27
KL_KOLLAM,WATER_SUPPLY,Jal Jeevan Mission,4895.92,2026-27
KL_KOLLAM,SANITATION,Swachh Bharat Mission (Grameen),2525.92,2026-27
KL_KOLLAM,ROADS,PM Gram Sadak Yojana,4405.92,2026-27
KL_KOLLAM,ELECTRICITY,Revamped Distribution Sector Scheme,4955.92,2026-27
KL_KOLLAM,HEALTH,PM Ayushman Bharat Health Infra,3055.92,2026-27
KL_KOLLAM,EDUCATION,Samagra Shiksha Abhiyan,5795.92,2026-27
KL_KOLLAM,DIGITAL,BharatNet Broadband Infra,3725.92,2026-27
KL_KOLLAM,HOUSING,PM Awas Yojana,4915.92,2026-27
KL_KOLLAM,IRRIGATION,PM Krishi Sinchayee Yojana,3565.92,2026-27
KL_KOLLAM,TRANSPORT,State Rural Transport Connect,4655.92,2026-27
KL_KANNUR,WATER_SUPPLY,Jal Jeevan Mission,1325.35,2026-27
KL_KANNUR,SANITATION,Swachh Bharat Mission (Grameen),1725.35,2026-27
KL_KANNUR,ROADS,PM Gram Sadak Yojana,2675.35,2026-27
KL_KANNUR,ELECTRICITY,Revamped Distribution Sector Scheme,2945.35,2026-27
KL_KANNUR,HEALTH,PM Ayushman Bharat Health Infra,3385.35,2026-27
KL_KANNUR,EDUCATION,Samagra Shiksha Abhiyan,1695.35,2026-27
KL_KANNUR,DIGITAL,BharatNet Broadband Infra,4545.35,2026-27
KL_KANNUR,HOUSING,PM Awas Yojana,5355.35,2026-27
KL_KANNUR,IRRIGATION,PM Krishi Sinchayee Yojana,5825.35,2026-27
KL_KANNUR,TRANSPORT,State Rural Transport Connect,2125.35,2026-27
KL_ALAPPUZHA,WATER_SUPPLY,Jal Jeevan Mission,5197.51,2026-27
KL_ALAPPUZHA,SANITATION,Swachh Bharat Mission (Grameen),3607.51,2026-27
KL_ALAPPUZHA,ROADS,PM Gram Sadak Yojana,4317.51,2026-27
KL_ALAPPUZHA,ELECTRICITY,Revamped Distribution Sector Scheme,1807.51,2026-27
KL_ALAPPUZHA,HEALTH,PM Ayushman Bharat Health Infra,4637.51,2026-27
KL_ALAPPUZHA,EDUCATION,Samagra Shiksha Abhiyan,3247.51,2026-27
KL_ALAPPUZHA,DIGITAL,BharatNet Broadband Infra,4647.51,2026-27
KL_ALAPPUZHA,HOUSING,PM Awas Yojana,1557.51,2026-27
KL_ALAPPUZHA,IRRIGATION,PM Krishi Sinchayee Yojana,4717.51,2026-27
KL_ALAPPUZHA,TRANSPORT,State Rural Transport Connect,2907.51,2026-27
KL_KOTTAYAM,WATER_SUPPLY,Jal Jeevan Mission,978.55,2026-27
KL_KOTTAYAM,SANITATION,Swachh Bharat Mission (Grameen),4438.55,2026-27
KL_KOTTAYAM,ROADS,PM Gram Sadak Yojana,3638.55,2026-27
KL_KOTTAYAM,ELECTRICITY,Revamped Distribution Sector Scheme,4758.55,2026-27
KL_KOTTAYAM,HEALTH,PM Ayushman Bharat Health Infra,5528.55,2026-27
KL_KOTTAYAM,EDUCATION,Samagra Shiksha Abhiyan,4838.55,2026-27
KL_KOTTAYAM,DIGITAL,BharatNet Broadband Infra,4328.55,2026-27
KL_KOTTAYAM,HOUSING,PM Awas Yojana,5268.55,2026-27
KL_KOTTAYAM,IRRIGATION,PM Krishi Sinchayee Yojana,1378.55,2026-27
KL_KOTTAYAM,TRANSPORT,State Rural Transport Connect,2008.55,2026-27
KL_MALAPPURAM,WATER_SUPPLY,Jal Jeevan Mission,4810.81,2026-27
KL_MALAPPURAM,SANITATION,Swachh Bharat Mission (Grameen),5700.81,2026-27
KL_MALAPPURAM,ROADS,PM Gram Sadak Yojana,3030.81,2026-27
KL_MALAPPURAM,ELECTRICITY,Revamped Distribution Sector Scheme,6800.81,2026-27
KL_MALAPPURAM,HEALTH,PM Ayushman Bharat Health Infra,6820.81,2026-27
KL_MALAPPURAM,EDUCATION,Samagra Shiksha Abhiyan,2480.81,2026-27
KL_MALAPPURAM,DIGITAL,BharatNet Broadband Infra,6660.81,2026-27
KL_MALAPPURAM,HOUSING,PM Awas Yojana,3870.81,2026-27
KL_MALAPPURAM,IRRIGATION,PM Krishi Sinchayee Yojana,6160.81,2026-27
KL_MALAPPURAM,TRANSPORT,State Rural Transport Connect,4240.81,2026-27
KL_PALAKKAD,WATER_SUPPLY,Jal Jeevan Mission,3324.47,2026-27
KL_PALAKKAD,SANITATION,Swachh Bharat Mission (Grameen),2924.47,2026-27
KL_PALAKKAD,ROADS,PM Gram Sadak Yojana,3384.47,2026-27
KL_PALAKKAD,ELECTRICITY,Revamped Distribution Sector Scheme,2474.47,2026-27
KL_PALAKKAD,HEALTH,PM Ayushman Bharat Health Infra,3734.47,2026-27
KL_PALAKKAD,EDUCATION,Samagra Shiksha Abhiyan,2104.47,2026-27
KL_PALAKKAD,DIGITAL,BharatNet Broadband Infra,3164.47,2026-27
KL_PALAKKAD,HOUSING,PM Awas Yojana,3334.47,2026-27
KL_PALAKKAD,IRRIGATION,PM Krishi Sinchayee Yojana,4034.47,2026-27
KL_PALAKKAD,TRANSPORT,State Rural Transport Connect,2514.47,2026-27
KL_WAYANAD,WATER_SUPPLY,Jal Jeevan Mission,2567.84,2026-27
KL_WAYANAD,SANITATION,Swachh Bharat Mission (Grameen),4537.84,2026-27
KL_WAYANAD,ROADS,PM Gram Sadak Yojana,3807.84,2026-27
KL_WAYANAD,ELECTRICITY,Revamped Distribution Sector Scheme,2407.84,2026-27
KL_WAYANAD,HEALTH,PM Ayushman Bharat Health Infra,2007.84,2026-27
KL_WAYANAD,EDUCATION,Samagra Shiksha Abhiyan,3127.84,2026-27
KL_WAYANAD,DIGITAL,BharatNet Broadband Infra,4397.84,2026-27
KL_WAYANAD,HOUSING,PM Awas Yojana,4977.84,2026-27
KL_WAYANAD,IRRIGATION,PM Krishi Sinchayee Yojana,3247.84,2026-27
KL_WAYANAD,TRANSPORT,State Rural Transport Connect,2427.84,2026-27
KL_KASARAGOD,WATER_SUPPLY,Jal Jeevan Mission,5388.32,2026-27
KL_KASARAGOD,SANITATION,Swachh Bharat Mission (Grameen),3548.32,2026-27
KL_KASARAGOD,ROADS,PM Gram Sadak Yojana,2428.32,2026-27
KL_KASARAGOD,ELECTRICITY,Revamped Distribution Sector Scheme,4778.32,2026-27
KL_KASARAGOD,HEALTH,PM Ayushman Bharat Health Infra,3598.32,2026-27
KL_KASARAGOD,EDUCATION,Samagra Shiksha Abhiyan,5358.32,2026-27
KL_KASARAGOD,DIGITAL,BharatNet Broadband Infra,4218.32,2026-27
KL_KASARAGOD,HOUSING,PM Awas Yojana,698.32,2026-27
KL_KASARAGOD,IRRIGATION,PM Krishi Sinchayee Yojana,5198.32,2026-27
KL_KASARAGOD,TRANSPORT,State Rural Transport Connect,2018.32,2026-27
KL_PATHANAMTHITTA,WATER_SUPPLY,Jal Jeevan Mission,2058.84,2026-27
KL_PATHANAMTHITTA,SANITATION,Swachh Bharat Mission (Grameen),3388.84,2026-27
KL_PATHANAMTHITTA,ROADS,PM Gram Sadak Yojana,2538.84,2026-27
KL_PATHANAMTHITTA,ELECTRICITY,Revamped Distribution Sector Scheme,4258.84,2026-27
KL_PATHANAMTHITTA,HEALTH,PM Ayushman Bharat Health Infra,3198.84,2026-27
KL_PATHANAMTHITTA,EDUCATION,Samagra Shiksha Abhiyan,5248.84,2026-27
KL_PATHANAMTHITTA,DIGITAL,BharatNet Broadband Infra,4348.84,2026-27
KL_PATHANAMTHITTA,HOUSING,PM Awas Yojana,808.84,2026-27
KL_PATHANAMTHITTA,IRRIGATION,PM Krishi Sinchayee Yojana,5228.84,2026-27
KL_PATHANAMTHITTA,TRANSPORT,State Rural Transport Connect,988.84,2026-27
KL_IDUKKI,WATER_SUPPLY,Jal Jeevan Mission,1929.04,2026-27
KL_IDUKKI,SANITATION,Swachh Bharat Mission (Grameen),2089.04,2026-27
KL_IDUKKI,ROADS,PM Gram Sadak Yojana,2449.04,2026-27
KL_IDUKKI,ELECTRICITY,Revamped Distribution Sector Scheme,1819.04,2026-27
KL_IDUKKI,HEALTH,PM Ayushman Bharat Health Infra,1109.04,2026-27
KL_IDUKKI,EDUCATION,Samagra Shiksha Abhiyan,5099.04,2026-27
KL_IDUKKI,DIGITAL,BharatNet Broadband Infra,3249.04,2026-27
KL_IDUKKI,HOUSING,PM Awas Yojana,2039.04,2026-27
KL_IDUKKI,IRRIGATION,PM Krishi Sinchayee Yojana,2899.04,2026-27
KL_IDUKKI,TRANSPORT,State Rural Transport Connect,2879.04,2026-27
MH_MUMBAI_CITY,WATER_SUPPLY,Jal Jeevan Mission,5458.43,2026-27
MH_MUMBAI_CITY,SANITATION,Swachh Bharat Mission (Grameen),6168.43,2026-27
MH_MUMBAI_CITY,ROADS,PM Gram Sadak Yojana,3088.43,2026-27
MH_MUMBAI_CITY,ELECTRICITY,Revamped Distribution Sector Scheme,3608.43,2026-27
MH_MUMBAI_CITY,HEALTH,PM Ayushman Bharat Health Infra,6088.43,2026-27
MH_MUMBAI_CITY,EDUCATION,Samagra Shiksha Abhiyan,5398.43,2026-27
MH_MUMBAI_CITY,DIGITAL,BharatNet Broadband Infra,2548.43,2026-27
MH_MUMBAI_CITY,HOUSING,PM Awas Yojana,1398.43,2026-27
MH_MUMBAI_CITY,IRRIGATION,PM Krishi Sinchayee Yojana,3518.43,2026-27
MH_MUMBAI_CITY,TRANSPORT,State Rural Transport Connect,3678.43,2026-27
MH_MUMBAI_SUB,WATER_SUPPLY,Jal Jeevan Mission,4520.63,2026-27
MH_MUMBAI_SUB,SANITATION,Swachh Bharat Mission (Grameen),5580.63,2026-27
MH_MUMBAI_SUB,ROADS,PM Gram Sadak Yojana,5690.63,2026-27
MH_MUMBAI_SUB,ELECTRICITY,Revamped Distribution Sector Scheme,5310.63,2026-27
MH_MUMBAI_SUB,HEALTH,PM Ayushman Bharat Health Infra,8850.63,2026-27
MH_MUMBAI_SUB,EDUCATION,Samagra Shiksha Abhiyan,6840.63,2026-27
MH_MUMBAI_SUB,DIGITAL,BharatNet Broadband Infra,5540.63,2026-27
MH_MUMBAI_SUB,HOUSING,PM Awas Yojana,4550.63,2026-27
MH_MUMBAI_SUB,IRRIGATION,PM Krishi Sinchayee Yojana,4500.63,2026-27
MH_MUMBAI_SUB,TRANSPORT,State Rural Transport Connect,4810.63,2026-27
MH_PUNE,WATER_SUPPLY,Jal Jeevan Mission,6783.23,2026-27
MH_PUNE,SANITATION,Swachh Bharat Mission (Grameen),7043.23,2026-27
MH_PUNE,ROADS,PM Gram Sadak Yojana,8223.23,2026-27
MH_PUNE,ELECTRICITY,Revamped Distribution Sector Scheme,8983.23,2026-27
MH_PUNE,HEALTH,PM Ayushman Bharat Health Infra,9163.23,2026-27
MH_PUNE,EDUCATION,Samagra Shiksha Abhiyan,6623.23,2026-27
MH_PUNE,DIGITAL,BharatNet Broadband Infra,8733.23,2026-27
MH_PUNE,HOUSING,PM Awas Yojana,9103.23,2026-27
MH_PUNE,IRRIGATION,PM Krishi Sinchayee Yojana,6813.23,2026-27
MH_PUNE,TRANSPORT,State Rural Transport Connect,4693.23,2026-27
MH_THANE,WATER_SUPPLY,Jal Jeevan Mission,7187.07,2026-27
MH_THANE,SANITATION,Swachh Bharat Mission (Grameen),5917.07,2026-27
MH_THANE,ROADS,PM Gram Sadak Yojana,9067.07,2026-27
MH_THANE,ELECTRICITY,Revamped Distribution Sector Scheme,5677.07,2026-27
MH_THANE,HEALTH,PM Ayushman Bharat Health Infra,9097.07,2026-27
MH_THANE,EDUCATION,Samagra Shiksha Abhiyan,6517.07,2026-27
MH_THANE,DIGITAL,BharatNet Broadband Infra,5017.07,2026-27
MH_THANE,HOUSING,PM Awas Yojana,7767.07,2026-27
MH_THANE,IRRIGATION,PM Krishi Sinchayee Yojana,8747.07,2026-27
MH_THANE,TRANSPORT,State Rural Transport Connect,8757.07,2026-27
MH_NAGPUR,WATER_SUPPLY,Jal Jeevan Mission,2144.11,2026-27
MH_NAGPUR,SANITATION,Swachh Bharat Mission (Grameen),3144.11,2026-27
MH_NAGPUR,ROADS,PM Gram Sadak Yojana,5554.11,2026-27
MH_NAGPUR,ELECTRICITY,Revamped Distribution Sector Scheme,4694.11,2026-27
MH_NAGPUR,HEALTH,PM Ayushman Bharat Health Infra,6224.11,2026-27
MH_NAGPUR,EDUCATION,Samagra Shiksha Abhiyan,5894.11,2026-27
MH_NAGPUR,DIGITAL,BharatNet Broadband Infra,3994.11,2026-27
MH_NAGPUR,HOUSING,PM Awas Yojana,4214.11,2026-27
MH_NAGPUR,IRRIGATION,PM Krishi Sinchayee Yojana,4014.11,2026-27
MH_NAGPUR,TRANSPORT,State Rural Transport Connect,4944.11,2026-27
MH_NASHIK,WATER_SUPPLY,Jal Jeevan Mission,3938.23,2026-27
MH_NASHIK,SANITATION,Swachh Bharat Mission (Grameen),7128.23,2026-27
MH_NASHIK,ROADS,PM Gram Sadak Yojana,4778.23,2026-27
MH_NASHIK,ELECTRICITY,Revamped Distribution Sector Scheme,5148.23,2026-27
MH_NASHIK,HEALTH,PM Ayushman Bharat Health Infra,3758.23,2026-27
MH_NASHIK,EDUCATION,Samagra Shiksha Abhiyan,3538.23,2026-27
MH_NASHIK,DIGITAL,BharatNet Broadband Infra,4008.23,2026-27
MH_NASHIK,HOUSING,PM Awas Yojana,7418.23,2026-27
MH_NASHIK,IRRIGATION,PM Krishi Sinchayee Yojana,7438.23,2026-27
MH_NASHIK,TRANSPORT,State Rural Transport Connect,7298.23,2026-27
MH_RAIGAD,WATER_SUPPLY,Jal Jeevan Mission,5175.39,2026-27
MH_RAIGAD,SANITATION,Swachh Bharat Mission (Grameen),3615.39,2026-27
MH_RAIGAD,ROADS,PM Gram Sadak Yojana,4995.39,2026-27
MH_RAIGAD,ELECTRICITY,Revamped Distribution Sector Scheme,2055.39,2026-27
MH_RAIGAD,HEALTH,PM Ayushman Bharat Health Infra,1255.39,2026-27
MH_RAIGAD,EDUCATION,Samagra Shiksha Abhiyan,5815.39,2026-27
MH_RAIGAD,DIGITAL,BharatNet Broadband Infra,4405.39,2026-27
MH_RAIGAD,HOUSING,PM Awas Yojana,3735.39,2026-27
MH_RAIGAD,IRRIGATION,PM Krishi Sinchayee Yojana,5705.39,2026-27
MH_RAIGAD,TRANSPORT,State Rural Transport Connect,2335.39,2026-27
MH_AURANGABAD,WATER_SUPPLY,Jal Jeevan Mission,4675.58,2026-27
MH_AURANGABAD,SANITATION,Swachh Bharat Mission (Grameen),5615.58,2026-27
MH_AURANGABAD,ROADS,PM Gram Sadak Yojana,4195.58,2026-27
MH_AURANGABAD,ELECTRICITY,Revamped Distribution Sector Scheme,3555.58,2026-27
MH_AURANGABAD,HEALTH,PM Ayushman Bharat Health Infra,6455.58,2026-27
MH_AURANGABAD,EDUCATION,Samagra Shiksha Abhiyan,1915.58,2026-27
MH_AURANGABAD,DIGITAL,BharatNet Broadband Infra,5655.58,2026-27
MH_AURANGABAD,HOUSING,PM Awas Yojana,5555.58,2026-27
MH_AURANGABAD,IRRIGATION,PM Krishi Sinchayee Yojana,5095.58,2026-27
MH_AURANGABAD,TRANSPORT,State Rural Transport Connect,5195.58,2026-27
MH_SOLAPUR,WATER_SUPPLY,Jal Jeevan Mission,2372.99,2026-27
MH_SOLAPUR,SANITATION,Swachh Bharat Mission (Grameen),6292.99,2026-27
MH_SOLAPUR,ROADS,PM Gram Sadak Yojana,3192.99,2026-27
MH_SOLAPUR,ELECTRICITY,Revamped Distribution Sector Scheme,6232.99,2026-27
MH_SOLAPUR,HEALTH,PM Ayushman Bharat Health Infra,3722.99,2026-27
MH_SOLAPUR,EDUCATION,Samagra Shiksha Abhiyan,2452.99,2026-27
MH_SOLAPUR,DIGITAL,BharatNet Broadband Infra,2112.99,2026-27
MH_SOLAPUR,HOUSING,PM Awas Yojana,5942.99,2026-27
MH_SOLAPUR,IRRIGATION,PM Krishi Sinchayee Yojana,2112.99,2026-27
MH_SOLAPUR,TRANSPORT,State Rural Transport Connect,5762.99,2026-27
MH_KOLHAPUR,WATER_SUPPLY,Jal Jeevan Mission,1834.2,2026-27
MH_KOLHAPUR,SANITATION,Swachh Bharat Mission (Grameen),4814.2,2026-27
MH_KOLHAPUR,ROADS,PM Gram Sadak Yojana,5054.2,2026-27
MH_KOLHAPUR,ELECTRICITY,Revamped Distribution Sector Scheme,1884.2,2026-27
MH_KOLHAPUR,HEALTH,PM Ayushman Bharat Health Infra,3774.2,2026-27
MH_KOLHAPUR,EDUCATION,Samagra Shiksha Abhiyan,1904.2,2026-27
MH_KOLHAPUR,DIGITAL,BharatNet Broadband Infra,5884.2,2026-27
MH_KOLHAPUR,HOUSING,PM Awas Yojana,5994.2,2026-27
MH_KOLHAPUR,IRRIGATION,PM Krishi Sinchayee Yojana,5834.2,2026-27
MH_KOLHAPUR,TRANSPORT,State Rural Transport Connect,4924.2,2026-27
MH_AMRAVATI,WATER_SUPPLY,Jal Jeevan Mission,6019.8,2026-27
MH_AMRAVATI,SANITATION,Swachh Bharat Mission (Grameen),2009.8,2026-27
MH_AMRAVATI,ROADS,PM Gram Sadak Yojana,4679.8,2026-27
MH_AMRAVATI,ELECTRICITY,Revamped Distribution Sector Scheme,2929.8,2026-27
MH_AMRAVATI,HEALTH,PM Ayushman Bharat Health Infra,5139.8,2026-27
MH_AMRAVATI,EDUCATION,Samagra Shiksha Abhiyan,2919.8,2026-27
MH_AMRAVATI,DIGITAL,BharatNet Broadband Infra,4459.8,2026-27
MH_AMRAVATI,HOUSING,PM Awas Yojana,3969.8,2026-27
MH_AMRAVATI,IRRIGATION,PM Krishi Sinchayee Yojana,4229.8,2026-27
MH_AMRAVATI,TRANSPORT,State Rural Transport Connect,5509.8,2026-27
MH_NANDED,WATER_SUPPLY,Jal Jeevan Mission,1522.58,2026-27
MH_NANDED,SANITATION,Swachh Bharat Mission (Grameen),6152.58,2026-27
MH_NANDED,ROADS,PM Gram Sadak Yojana,4312.58,2026-27
MH_NANDED,ELECTRICITY,Revamped Distribution Sector Scheme,2762.58,2026-27
MH_NANDED,HEALTH,PM Ayushman Bharat Health Infra,4122.58,2026-27
MH_NANDED,EDUCATION,Samagra Shiksha Abhiyan,4702.58,2026-27
MH_NANDED,DIGITAL,BharatNet Broadband Infra,2102.58,2026-27
MH_NANDED,HOUSING,PM Awas Yojana,3242.58,2026-27
MH_NANDED,IRRIGATION,PM Krishi Sinchayee Yojana,5972.58,2026-27
MH_NANDED,TRANSPORT,State Rural Transport Connect,3772.58,2026-27
MH_SANGLI,WATER_SUPPLY,Jal Jeevan Mission,2709.96,2026-27
MH_SANGLI,SANITATION,Swachh Bharat Mission (Grameen),3789.96,2026-27
MH_SANGLI,ROADS,PM Gram Sadak Yojana,4849.96,2026-27
MH_SANGLI,ELECTRICITY,Revamped Distribution Sector Scheme,5699.96,2026-27
MH_SANGLI,HEALTH,PM Ayushman Bharat Health Infra,5329.96,2026-27
MH_SANGLI,EDUCATION,Samagra Shiksha Abhiyan,4379.96,2026-27
MH_SANGLI,DIGITAL,BharatNet Broadband Infra,3009.96,2026-27
MH_SANGLI,HOUSING,PM Awas Yojana,2579.96,2026-27
MH_SANGLI,IRRIGATION,PM Krishi Sinchayee Yojana,5349.96,2026-27
MH_SANGLI,TRANSPORT,State Rural Transport Connect,6089.96,2026-27
MH_JALGAON,WATER_SUPPLY,Jal Jeevan Mission,4053.46,2026-27
MH_JALGAON,SANITATION,Swachh Bharat Mission (Grameen),2303.46,2026-27
MH_JALGAON,ROADS,PM Gram Sadak Yojana,5573.46,2026-27
MH_JALGAON,ELECTRICITY,Revamped Distribution Sector Scheme,3813.46,2026-27
MH_JALGAON,HEALTH,PM Ayushman Bharat Health Infra,5433.46,2026-27
MH_JALGAON,EDUCATION,Samagra Shiksha Abhiyan,2893.46,2026-27
MH_JALGAON,DIGITAL,BharatNet Broadband Infra,2623.46,2026-27
MH_JALGAON,HOUSING,PM Awas Yojana,6413.46,2026-27
MH_JALGAON,IRRIGATION,PM Krishi Sinchayee Yojana,3063.46,2026-27
MH_JALGAON,TRANSPORT,State Rural Transport Connect,6493.46,2026-27
MH_AKOLA,WATER_SUPPLY,Jal Jeevan Mission,1406.26,2026-27
MH_AKOLA,SANITATION,Swachh Bharat Mission (Grameen),4586.26,2026-27
MH_AKOLA,ROADS,PM Gram Sadak Yojana,3146.26,2026-27
MH_AKOLA,ELECTRICITY,Revamped Distribution Sector Scheme,4546.26,2026-27
MH_AKOLA,HEALTH,PM Ayushman Bharat Health Infra,2836.26,2026-27
MH_AKOLA,EDUCATION,Samagra Shiksha Abhiyan,1056.26,2026-27
MH_AKOLA,DIGITAL,BharatNet Broadband Infra,4556.26,2026-27
MH_AKOLA,HOUSING,PM Awas Yojana,2016.26,2026-27
MH_AKOLA,IRRIGATION,PM Krishi Sinchayee Yojana,2766.26,2026-27
MH_AKOLA,TRANSPORT,State Rural Transport Connect,5326.26,2026-27
MH_LATUR,WATER_SUPPLY,Jal Jeevan Mission,3194.99,2026-27
MH_LATUR,SANITATION,Swachh Bharat Mission (Grameen),6004.99,2026-27
MH_LATUR,ROADS,PM Gram Sadak Yojana,3874.99,2026-27
MH_LATUR,ELECTRICITY,Revamped Distribution Sector Scheme,4524.99,2026-27
MH_LATUR,HEALTH,PM Ayushman Bharat Health Infra,4404.99,2026-27
MH_LATUR,EDUCATION,Samagra Shiksha Abhiyan,3914.99,2026-27
MH_LATUR,DIGITAL,BharatNet Broadband Infra,5714.99,2026-27
MH_LATUR,HOUSING,PM Awas Yojana,4344.99,2026-27
MH_LATUR,IRRIGATION,PM Krishi Sinchayee Yojana,4134.99,2026-27
MH_LATUR,TRANSPORT,State Rural Transport Connect,1384.99,2026-27
MH_DHULE,WATER_SUPPLY,Jal Jeevan Mission,2902.89,2026-27
MH_DHULE,SANITATION,Swachh Bharat Mission (Grameen),2562.89,2026-27
MH_DHULE,ROADS,PM Gram Sadak Yojana,2952.89,2026-27
MH_DHULE,ELECTRICITY,Revamped Distribution Sector Scheme,3852.89,2026-27
MH_DHULE,HEALTH,PM Ayushman Bharat Health Infra,2572.89,2026-27
MH_DHULE,EDUCATION,Samagra Shiksha Abhiyan,2112.89,2026-27
MH_DHULE,DIGITAL,BharatNet Broadband Infra,2232.89,2026-27
MH_DHULE,HOUSING,PM Awas Yojana,5242.89,2026-27
MH_DHULE,IRRIGATION,PM Krishi Sinchayee Yojana,3492.89,2026-27
MH_DHULE,TRANSPORT,State Rural Transport Connect,4292.89,2026-27
MH_AHMEDNAGAR,WATER_SUPPLY,Jal Jeevan Mission,2944.42,2026-27
MH_AHMEDNAGAR,SANITATION,Swachh Bharat Mission (Grameen),3284.42,2026-27
MH_AHMEDNAGAR,ROADS,PM Gram Sadak Yojana,4004.42,2026-27
MH_AHMEDNAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,6744.42,2026-27
MH_AHMEDNAGAR,HEALTH,PM Ayushman Bharat Health Infra,5124.42,2026-27
MH_AHMEDNAGAR,EDUCATION,Samagra Shiksha Abhiyan,6624.42,2026-27
MH_AHMEDNAGAR,DIGITAL,BharatNet Broadband Infra,4874.42,2026-27
MH_AHMEDNAGAR,HOUSING,PM Awas Yojana,4204.42,2026-27
MH_AHMEDNAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,3844.42,2026-27
MH_AHMEDNAGAR,TRANSPORT,State Rural Transport Connect,5144.42,2026-27
MH_CHANDRAPUR,WATER_SUPPLY,Jal Jeevan Mission,3661.94,2026-27
MH_CHANDRAPUR,SANITATION,Swachh Bharat Mission (Grameen),3801.94,2026-27
MH_CHANDRAPUR,ROADS,PM Gram Sadak Yojana,2531.94,2026-27
MH_CHANDRAPUR,ELECTRICITY,Revamped Distribution Sector Scheme,2831.94,2026-27
MH_CHANDRAPUR,HEALTH,PM Ayushman Bharat Health Infra,2951.94,2026-27
MH_CHANDRAPUR,EDUCATION,Samagra Shiksha Abhiyan,3821.94,2026-27
MH_CHANDRAPUR,DIGITAL,BharatNet Broadband Infra,3311.94,2026-27
MH_CHANDRAPUR,HOUSING,PM Awas Yojana,2561.94,2026-27
MH_CHANDRAPUR,IRRIGATION,PM Krishi Sinchayee Yojana,3191.94,2026-27
MH_CHANDRAPUR,TRANSPORT,State Rural Transport Connect,3651.94,2026-27
MH_NANDURBAR,WATER_SUPPLY,Jal Jeevan Mission,5451.73,2026-27
MH_NANDURBAR,SANITATION,Swachh Bharat Mission (Grameen),2251.73,2026-27
MH_NANDURBAR,ROADS,PM Gram Sadak Yojana,4351.73,2026-27
MH_NANDURBAR,ELECTRICITY,Revamped Distribution Sector Scheme,2551.73,2026-27
MH_NANDURBAR,HEALTH,PM Ayushman Bharat Health Infra,3121.73,2026-27
MH_NANDURBAR,EDUCATION,Samagra Shiksha Abhiyan,4191.73,2026-27
MH_NANDURBAR,DIGITAL,BharatNet Broadband Infra,1001.73,2026-27
MH_NANDURBAR,HOUSING,PM Awas Yojana,3731.73,2026-27
MH_NANDURBAR,IRRIGATION,PM Krishi Sinchayee Yojana,2101.73,2026-27
MH_NANDURBAR,TRANSPORT,State Rural Transport Connect,4841.73,2026-27
MH_GADCHIROLI,WATER_SUPPLY,Jal Jeevan Mission,2062.82,2026-27
MH_GADCHIROLI,SANITATION,Swachh Bharat Mission (Grameen),3262.82,2026-27
MH_GADCHIROLI,ROADS,PM Gram Sadak Yojana,1982.82,2026-27
MH_GADCHIROLI,ELECTRICITY,Revamped Distribution Sector Scheme,692.82,2026-27
MH_GADCHIROLI,HEALTH,PM Ayushman Bharat Health Infra,2182.82,2026-27
MH_GADCHIROLI,EDUCATION,Samagra Shiksha Abhiyan,2312.82,2026-27
MH_GADCHIROLI,DIGITAL,BharatNet Broadband Infra,1612.82,2026-27
MH_GADCHIROLI,HOUSING,PM Awas Yojana,4142.82,2026-27
MH_GADCHIROLI,IRRIGATION,PM Krishi Sinchayee Yojana,1292.82,2026-27
MH_GADCHIROLI,TRANSPORT,State Rural Transport Connect,2732.82,2026-27
MH_OSMANABAD,WATER_SUPPLY,Jal Jeevan Mission,2055.91,2026-27
MH_OSMANABAD,SANITATION,Swachh Bharat Mission (Grameen),1845.91,2026-27
MH_OSMANABAD,ROADS,PM Gram Sadak Yojana,4155.91,2026-27
MH_OSMANABAD,ELECTRICITY,Revamped Distribution Sector Scheme,755.91,2026-27
MH_OSMANABAD,HEALTH,PM Ayushman Bharat Health Infra,3705.91,2026-27
MH_OSMANABAD,EDUCATION,Samagra Shiksha Abhiyan,1635.91,2026-27
MH_OSMANABAD,DIGITAL,BharatNet Broadband Infra,2875.91,2026-27
MH_OSMANABAD,HOUSING,PM Awas Yojana,2765.91,2026-27
MH_OSMANABAD,IRRIGATION,PM Krishi Sinchayee Yojana,3835.91,2026-27
MH_OSMANABAD,TRANSPORT,State Rural Transport Connect,3085.91,2026-27
MH_PALGHAR,WATER_SUPPLY,Jal Jeevan Mission,2695.55,2026-27
MH_PALGHAR,SANITATION,Swachh Bharat Mission (Grameen),3025.55,2026-27
MH_PALGHAR,ROADS,PM Gram Sadak Yojana,5385.55,2026-27
